alignment	length	dmel_cpg	dsim_cpg	dyak_cpg
FBgn0015477-0.fa	388	1.7831399321690382	0.41658286668261635	0.41658286668261635
FBgn0050011-1.fa	452	1.0000001754898022e-06	1.0000008911399562e-06	1.0000008911399562e-06
FBgn0038535-0.fa	452	6.344290877715022	5.693447809106884	5.693447809106884
FBgn0037414-0.fa	396	4.43014878949058	2.6933470281670857	2.6933470281670857
FBgn0034184-1.fa	314	0.5354480676939521	0.0080984940199946	0.0080984940199946
FBgn0003977-1.fa	290	0.8427739939718181	0.39928920313240635	0.39928920313240635
FBgn0025700-0.fa	504	1.8607917066775401	2.008338248432833	2.008338248432833
FBgn0031643.fa	528	3.362118328472381	0.2535372096415926	0.2535372096415926
FBgn0041712-1.fa	348	5.799027062594387	4.461870747353959	4.461870747353959
FBgn0032817-1.fa	312	49.99999999946429	49.99999999995532	49.99999999995532
FBgn0031692-1.fa	446	1.0000000000189009e-06	2.219718706002546	2.219718706002546
FBgn0027087-1.fa	308	0.2891933770192382	1.0000024059469893e-06	1.0000024059469893e-06
FBgn0260991-0.fa	382	0.7193841079354661	3.292491177527452	3.292491177527452
FBgn0037012-0.fa	488	49.99999976161791	43.455218070390835	43.455218070390835
FBgn0000032-1.fa	518	1.8597673428011072	0.6314496546499274	0.6314496546499274
FBgn0261353.fa	328	1.000000323857147e-06	1.0000004026409214e-06	1.0000004026409214e-06
FBgn0037638-0.fa	282	1.000001859462869e-06	1.6714805573634235	1.6714805573634235
FBgn0262955-0.fa	330	1.0000002728784846e-06	1.0000003982255093e-06	1.0000003982255093e-06
FBgn0033744-1.fa	642	1.00005157928126e-06	4.614629617011964	4.614629617011964
FBgn0032343-0.fa	378	2.448808400805224	1.0000020245935826e-06	1.0000020245935826e-06
FBgn0021796-1.fa	300	1.0000091176131025e-06	1.0000038010973447e-06	1.0000038010973447e-06
FBgn0037680-0.fa	534	0.7889910599962934	1.0000005726491024e-06	1.0000005726491024e-06
FBgn0031684-1.fa	430	1.0000025693281446e-06	1.5103849201613986	1.5103849201613986
FBgn0032800-0.fa	962	1.931116950468817	1.767627904213405	1.767627904213405
FBgn0040929-1.fa	478	1.0000000234718617e-06	1.0000006760490139e-06	1.0000006760490139e-06
FBgn0035279-0.fa	466	1.0000001399300387e-06	1.000000506534243e-06	1.000000506534243e-06
FBgn0035853-0.fa	298	3.290689286060239	1.0000009736442054e-06	1.0000009736442054e-06
FBgn0083972-0.fa	472	0.9077641426052083	1.1296914104407547	1.1296914104407547
FBgn0030314.fa	348	5.0283819027236065	0.6401684937319836	0.6401684937319836
FBgn0033529-0.fa	298	1.337154791700684	0.4112658053316717	0.4112658053316717
FBgn0033753-0.fa	326	1.0379642674702112e-06	1.5012353664857838	1.5012353664857838
FBgn0050338-0.fa	382	1.0000002086690439e-06	1.0000010366186785e-06	1.0000010366186785e-06
FBgn0027655-0.fa	372	1.0000005057400654e-06	2.909821866723332	2.909821866723332
FBgn0032704-1.fa	330	11.095907985128694	1.0000000900467656e-06	1.0000000900467656e-06
FBgn0033929-0.fa	338	2.365637208851155	2.3530299184748484	2.3530299184748484
FBgn0085433-1.fa	328	1.0000000590538413e-06	1.000000054249835e-06	1.000000054249835e-06
FBgn0032246-1.fa	346	0.1596641678683051	1.0000000505082536e-06	1.0000000505082536e-06
FBgn0010622-1.fa	330	4.106669408046631	0.7229182045100669	0.7229182045100669
FBgn0034184-0.fa	442	0.7350314499771039	1.0000002649030738e-06	1.0000002649030738e-06
FBgn0028427-1.fa	308	1.4600843188643389	1.0000016604866376e-06	1.0000016604866376e-06
FBgn0037897-0.fa	316	1.394042215153337	1.0000001183283485e-06	1.0000001183283485e-06
FBgn0038145-1.fa	524	1.0000004656165308e-06	0.1875832652711573	0.1875832652711573
FBgn0039112-0.fa	322	1.9577105037331382	1.0000001383454554e-06	1.0000001383454554e-06
FBgn0031522-0.fa	314	12.46994741106256	1.0000053130824966e-06	1.0000053130824966e-06
FBgn0051159-0.fa	320	0.6714304992749571	1.0093052904056934e-06	1.0093052904056934e-06
FBgn0052133-1.fa	462	7.071181198306494	1.0000001374847126e-06	1.0000001374847126e-06
FBgn0261837-1.fa	330	1.0000004140294126e-06	1.0000014494999398e-06	1.0000014494999398e-06
FBgn0039187-1.fa	522	2.8308785535185472	0.6063507127822138	0.6063507127822138
FBgn0039188.fa	316	1.0000000339456278e-06	2.6529165549814064	2.6529165549814064
FBgn0035865-0.fa	480	1.0000000736814339e-06	4.575561516799277	4.575561516799277
FBgn0045064-1.fa	330	49.99999999562478	1.0012033740076053e-06	1.0012033740076053e-06
FBgn0024556.fa	304	1.192907948191972	3.7852999011602613	3.7852999011602613
FBgn0039153-0.fa	302	1.186729526680117	1.0000001989153898e-06	1.0000001989153898e-06
FBgn0031830-0.fa	596	1.1096642349212422	1.0000001483006188e-06	1.0000001483006188e-06
FBgn0040773-1.fa	396	4.015538224286761	4.071912092504159	4.071912092504159
FBgn0003941-0.fa	358	1.409947127578899	1.0000001184109899e-06	1.0000001184109899e-06
FBgn0011286-1.fa	382	3.072355023940407	2.4582489737678523	2.4582489737678523
FBgn0243511-1.fa	356	1.2912635562663115	1.2907474590569215	1.2907474590569215
FBgn0033461-1.fa	432	1.0000003624238407e-06	1.0000007622770056e-06	1.0000007622770056e-06
FBgn0086784-1.fa	444	1.5668000228358139	1.5007773949183556	1.5007773949183556
FBgn0031959-0.fa	338	1.0000000308386268e-06	1.1374291142550277	1.1374291142550277
FBgn0267824-1.fa	580	1.6739274854229986	1.4022417146728698	1.4022417146728698
FBgn0010638-1.fa	364	1.000000753151207e-06	1.0000000496976716e-06	1.0000000496976716e-06
FBgn0036474-1.fa	346	1.0000098501088034e-06	3.4608996743558786	3.4608996743558786
FBgn0033699-1.fa	590	1.0000016905579117e-06	0.9181577632517356	0.9181577632517356
FBgn0031098-1.fa	320	49.99999999997997	12.496688026441657	12.496688026441657
FBgn0039152-1.fa	554	1.0000003154446452e-06	1.0000020595524987e-06	1.0000020595524987e-06
FBgn0015247-1.fa	302	1.8500188677504228	1.000000054287586e-06	1.000000054287586e-06
FBgn0017579-0.fa	362	1.000000025361099e-06	1.0000000752357124e-06	1.0000000752357124e-06
FBgn0000045-1.fa	430	0.7438078631280509	1.0000586418899317e-06	1.0000586418899317e-06
FBgn0024326-1.fa	512	2.607660863252698	1.0000014146409636e-06	1.0000014146409636e-06
FBgn0037731-1.fa	472	1.000021627390786e-06	1.000010084688278e-06	1.000010084688278e-06
FBgn0015790-0.fa	482	1.2141407920100193	1.0000083354358046e-06	1.0000083354358046e-06
FBgn0262125-0.fa	354	1.00000032243089e-06	0.8794556789691235	0.8794556789691235
FBgn0085279-0.fa	318	0.5110604854033012	1.0000001543866065e-06	1.0000001543866065e-06
FBgn0044452-0.fa	352	1.0000000481715287e-06	1.000000065898358e-06	1.000000065898358e-06
FBgn0264829-1.fa	296	1.0000000593766606e-06	1.000000013855623e-06	1.000000013855623e-06
FBgn0263046-0.fa	376	1.0000005692063292e-06	1.000000283724212e-06	1.000000283724212e-06
FBgn0032168-1.fa	346	0.5837109370903901	1.6002803952046294	1.6002803952046294
FBgn0034245-0.fa	398	0.41116590101172934	1.3935029290410441	1.3935029290410441
FBgn0033515-1.fa	340	2.8009733540152477	1.4074965231714647	1.4074965231714647
FBgn0027081-0.fa	304	1.8181501525701318	1.0000024493583676e-06	1.0000024493583676e-06
FBgn0034642-0.fa	296	0.6457264642456801	2.1366139872570282	2.1366139872570282
FBgn0035253-1.fa	298	2.8210127923145185	2.217051150702313	2.217051150702313
FBgn0038877-1.fa	322	2.827722424467613	6.542319039596525	6.542319039596525
FBgn0010408-1.fa	286	1.1506066149479587e-06	2.2970983027003125	2.2970983027003125
FBgn0022153-0.fa	602	1.8525645756196585	1.000001662942791e-06	1.000001662942791e-06
FBgn0036516-1.fa	590	18.24882235751037	49.99999999982065	49.99999999982065
FBgn0032256-0.fa	326	1.1015277515266575	0.8269206445043914	0.8269206445043914
FBgn0039175-1.fa	292	1.000001147437256e-06	1.000000538337179e-06	1.000000538337179e-06
FBgn0039733-0.fa	506	1.789829355416403	1.7896926030450997	1.7896926030450997
FBgn0034985-1.fa	298	3.160508621309357	1.0000030324338642e-06	1.0000030324338642e-06
FBgn0005671-1.fa	312	1.7942905077750477	1.0000000592335287e-06	1.0000000592335287e-06
FBgn0025678-1.fa	476	2.293565659565211	1.9884569543316462	1.9884569543316462
FBgn0283678-0.fa	300	1.0000102431541915e-06	1.4047456985099462	1.4047456985099462
FBgn0037146-0.fa	372	0.8046043654187047	1.2037301667009628	1.2037301667009628
FBgn0029088-1.fa	362	6.246278908619373	15.54237706593615	15.54237706593615
FBgn0082831-0.fa	342	1.0000034851864135e-06	1.7116900035001534	1.7116900035001534
FBgn0031457-1.fa	472	3.4431310139335736	2.3990052043046854	2.3990052043046854
FBgn0027079-1.fa	296	1.0000001462801228e-06	0.6687122904849208	0.6687122904849208
FBgn0034585-1.fa	354	42.95198980241918	11.623563291060309	11.623563291060309
FBgn0042180-1.fa	376	2.7647085227601695	8.292284183807658	8.292284183807658
FBgn0033539-1.fa	302	1.000011998640913e-06	1.0000165356737346e-06	1.0000165356737346e-06
FBgn0035402-1.fa	312	1.0000001536148025e-06	1.0000002176862949e-06	1.0000002176862949e-06
FBgn0042641-1.fa	328	1.1268874502003998	1.1737091928867411	1.1737091928867411
FBgn0033902-0.fa	422	1.0000001324480156e-06	2.3159775883262674	2.3159775883262674
FBgn0051201-1.fa	376	1.0000003042064988e-06	1.0000006749632987e-06	1.0000006749632987e-06
FBgn0033260-1.fa	532	1.807271659952524	0.8116073402109905	0.8116073402109905
FBgn0036726.fa	434	1.000000265769071e-06	0.7974703841266954	0.7974703841266954
FBgn0028544-0.fa	500	1.0000000050594307e-06	1.0000005879755449e-06	1.0000005879755449e-06
FBgn0040763-0.fa	314	1.000001543456889e-06	1.000001276795752e-06	1.000001276795752e-06
FBgn0250838-1.fa	408	0.7748801282753115	1.0000004174674922e-06	1.0000004174674922e-06
FBgn0062412-1.fa	292	49.99999999891264	4.531986078023482	4.531986078023482
FBgn0038251-1.fa	358	5.107914924166595	1.1437442196859544	1.1437442196859544
FBgn0003317-0.fa	312	1.3318847822058086	1.0000000999141252e-06	1.0000000999141252e-06
FBgn0264075-1.fa	328	1.0000000397182833e-06	1.0000000161015224e-06	1.0000000161015224e-06
FBgn0037472-1.fa	358	45.64744221844025	49.99999999963515	49.99999999963515
FBgn0029800-0.fa	248	3.0511129409627884	0.9730599105331289	0.9730599105331289
FBgn0031660-1.fa	378	1.0974855840418383	1.0000001211449117e-06	1.0000001211449117e-06
FBgn0028342-0.fa	368	1.167840740653758	0.39509201582443526	0.39509201582443526
FBgn0005596-0.fa	300	1.0000333624860833e-06	0.9967173159449702	0.9967173159449702
FBgn0086346-0.fa	370	2.9131705498312153	5.82915008146593	5.82915008146593
FBgn0026371-1.fa	558	1.957016350704394	1.3582864509863093	1.3582864509863093
FBgn0032518-1.fa	348	1.0000004948411675e-06	1.000001332159536e-06	1.000001332159536e-06
FBgn0031437-0.fa	462	0.21045735044973196	3.228568892195817	3.228568892195817
FBgn0034265-0.fa	352	1.0000151086956433e-06	10.129825113086394	10.129825113086394
FBgn0011740-0.fa	332	1.000000219523947e-06	3.68665940664347	3.68665940664347
FBgn0001941-1.fa	616	2.931654211842857	1.8116397934745914	1.8116397934745914
FBgn0036761-1.fa	360	19.989561320397144	0.8862989303792819	0.8862989303792819
FBgn0038617-0.fa	398	2.045821529800559	1.8830005579404077	1.8830005579404077
FBgn0031820-0.fa	440	1.0000001149235604e-06	1.985478642523397	1.985478642523397
FBgn0025725.fa	422	1.0878233992945872	1.0000016280986947e-06	1.0000016280986947e-06
FBgn0032260-1.fa	302	0.42169046319649633	0.25435470657156706	0.25435470657156706
FBgn0010741-1.fa	556	1.000000404696755e-06	0.659029963448723	0.659029963448723
FBgn0037176.fa	370	1.9123999099156026	1.871544458020106	1.871544458020106
FBgn0003044-0.fa	604	13.061141419306281	1.0000002576575237e-06	1.0000002576575237e-06
FBgn0031636-1.fa	326	49.999999999683496	1.00033652811647e-06	1.00033652811647e-06
FBgn0023172-1.fa	370	1.0000000000758492e-06	49.999999999897234	49.999999999897234
FBgn0027561-1.fa	632	1.000000911622712e-06	2.0057906003531922	2.0057906003531922
FBgn0010612-1.fa	324	5.612789048966792	1.0000007812803935e-06	1.0000007812803935e-06
FBgn0037074-1.fa	458	0.5366985578821757	0.28986197890602633	0.28986197890602633
FBgn0033934-1.fa	398	3.356503486613339	2.142527560559673	2.142527560559673
FBgn0031661-1.fa	336	1.0000058289707831e-06	8.69251430643516	8.69251430643516
FBgn0024360-0.fa	386	0.8066380097808972	2.5335864010861817	2.5335864010861817
FBgn0028969-0.fa	398	0.21433015947321293	0.7616654233612664	0.7616654233612664
FBgn0264560-0.fa	348	1.0000006163455971e-06	1.0000005839903747e-06	1.0000005839903747e-06
FBgn0032172-0.fa	312	1.000000251323181e-06	3.6596876570287957	3.6596876570287957
FBgn0019936-0.fa	452	1.2163444092148412	1.000000703123068e-06	1.000000703123068e-06
FBgn0036075-1.fa	354	1.1095552669981892	1.0000047938703298e-06	1.0000047938703298e-06
FBgn0036999-1.fa	624	24.547829443734294	49.99999999984012	49.99999999984012
FBgn0027560-0.fa	396	1.3203316874913595	1.2003613754094262	1.2003613754094262
FBgn0035032-1.fa	384	4.88053551956906	1.0000156562282836e-06	1.0000156562282836e-06
FBgn0029092-0.fa	752	1.0000253086413082e-06	0.47413569586750054	0.47413569586750054
FBgn0038545-0.fa	358	1.5767301034110432	1.2558241317499146	1.2558241317499146
FBgn0015000-0.fa	568	1.0000007164497559e-06	1.0000007164176624e-06	1.0000007164176624e-06
FBgn0046874-0.fa	414	0.0637827224773757	1.0000105248839047e-06	1.0000105248839047e-06
FBgn0002183-1.fa	304	0.8383767399408951	1.0000000042188515e-06	1.0000000042188515e-06
FBgn0264432-1.fa	338	1.7891655663611754	1.0000001264337128e-06	1.0000001264337128e-06
FBgn0035423-1.fa	298	49.999999999907644	33.63090495157467	33.63090495157467
FBgn0027608-0.fa	344	7.196780534254502	0.5404199542169733	0.5404199542169733
FBgn0024245-1.fa	356	2.773008742536125	2.098600363924906	2.098600363924906
FBgn0032538-0.fa	430	1.0000321003137003e-06	2.262364429167848	2.262364429167848
FBgn0036501-1.fa	376	0.35089270266987516	1.000022399018133e-06	1.000022399018133e-06
FBgn0036717-0.fa	392	1.0000019432064227e-06	0.6600763213951745	0.6600763213951745
FBgn0022097.fa	320	1.5358375253594116e-06	4.587186168539503e-06	4.587186168539503e-06
FBgn0086370-1.fa	686	1.000001080943676e-06	1.160557487203243	1.160557487203243
FBgn0002989-0.fa	452	0.20363671407093434	0.2036509077686603	0.2036509077686603
FBgn0039620-0.fa	326	49.999999999789075	1.0000339695615382e-06	1.0000339695615382e-06
FBgn0026239-1.fa	488	0.10942296615438367	5.500059482223919	5.500059482223919
FBgn0024291-0.fa	426	49.99999996340729	1.000500908405223e-06	1.000500908405223e-06
FBgn0016119-1.fa	298	1.000000162769584e-06	1.1542857204166375	1.1542857204166375
FBgn0029174-1.fa	292	1.0000000767581339e-06	1.4637523638117595	1.4637523638117595
FBgn0034946-0.fa	390	3.2500978897804407	1.304168653097491	1.304168653097491
FBgn0037756-1.fa	312	11.796423918767562	0.042482552946437456	0.042482552946437456
FBgn0030991-0.fa	340	49.99999989270877	43.34876841773761	43.34876841773761
FBgn0027358.fa	474	1.2812603336758164	0.02185357059301657	0.02185357059301657
FBgn0261596-0.fa	408	0.7863778275396628	7.834495807740159	7.834495807740159
FBgn0038821-1.fa	338	1.9508474216203238	2.441114362483428	2.441114362483428
FBgn0034802-1.fa	654	1.483202595248534	1.950085780281225	1.950085780281225
FBgn0038088-1.fa	334	1.0000003976688964e-06	0.05388587320332936	0.05388587320332936
FBgn0027453-1.fa	480	1.0000139172389337e-06	2.73480654322111	2.73480654322111
FBgn0037900-1.fa	298	1.000000023588817e-06	1.0000001399038144e-06	1.0000001399038144e-06
FBgn0001977-1.fa	370	1.0407137452043083	5.267797465978171	5.267797465978171
FBgn0031904-0.fa	386	2.8647357162559737	1.0392082051316207	1.0392082051316207
FBgn0039358-0.fa	334	1.0000000907802927e-06	1.4587750414906462	1.4587750414906462
FBgn0037653-0.fa	322	1.2822778586897547	2.818780655249804	2.818780655249804
FBgn0032702-1.fa	362	1.182355329000356	1.1232688490108647	1.1232688490108647
FBgn0033610-0.fa	316	1.0000002367055174e-06	1.0000004120177923e-06	1.0000004120177923e-06
FBgn0050344-1.fa	336	2.6217713202302693	2.52026459714342	2.52026459714342
FBgn0259985-1.fa	524	13.279007319837978	24.508089471493808	24.508089471493808
FBgn0034182-0.fa	300	0.6888877984435401	0.5423074298291378	0.5423074298291378
FBgn0259785-0.fa	396	1.0720741771620106	1.7538913811836703	1.7538913811836703
FBgn0042138-0.fa	544	0.6811948351534814	1.000001026168513e-06	1.000001026168513e-06
FBgn0038837-1.fa	602	1.6544378433133728	3.004733111859351	3.004733111859351
