alignment	length	pval	dmel_cpg	dsim_cpg	dyak_cpg	dmel_len	dsim_len
FBgn0024352-0.fa	312	0.7686575410362796	1.227793883229319	1.0000004224619775e-06	1.0000004224619775e-06	0.06208934665499426	0.03963421416215992
FBgn0029799-1.fa	310	0.8587714353488414	1.4675179087880192	1.2328968999496492	1.2328968999496492	0.9288203639625703	0.892742716334654
FBgn0037504-1.fa	400	0.7287735905668404	2.4333726201933144	3.3815478049242262	3.3815478049242262	0.0745975609553393	0.035681055485180246
FBgn0035539-1.fa	328	0.7695317787794413	0.3225873547597932	1.0000111540182031e-06	1.0000111540182031e-06	0.9320791061048052	0.02902899772640352
FBgn0033547-1.fa	442	0.31562035980164194	1.000005913368266e-06	9.28454921622902	9.28454921622902	0.030852362609834257	0.15616549184268114
FBgn0039126-0.fa	366	0.8782117285652336	37.59831168972731	49.99999998639495	49.99999998639495	0.06466355748094132	0.023317470887818197
FBgn0033382-1.fa	824	0.06758852828887105	1.0000000000007555e-06	1.2458110668167353	1.2458110668167353	0.34422336774530005	0.2775644203564591
FBgn0039726.fa	364	0.05261463400445396	1.8150326340198069	1.0000000405572423e-06	1.0000000405572423e-06	0.468488408289624	0.43762134150047005
FBgn0031995-1.fa	428	0.3428400484749041	1.7394890758936814	0.6779451305135258	0.6779451305135258	0.05070358186583176	0.08646636827084897
FBgn0040793-0.fa	330	0.999754101488773	1.0000005304769469e-06	1.000000222920319e-06	1.000000222920319e-06	0.04422887942267566	0.04538044585326786
FBgn0024806-1.fa	344	0.999935195304986	1.0000001500801254e-06	1.0000006858296768e-06	1.0000006858296768e-06	0.01966915171724963	0.05003996446924958
FBgn0263110-0.fa	330	0.9997984195675338	1.0000002505290392e-06	1.0000012754046105e-06	1.0000012754046105e-06	0.06398032427922944	0.0693267134944838
FBgn0027495-0.fa	308	0.30144669202225044	1.0000000180139928e-06	0.4478810194281353	0.4478810194281353	0.2089908524037906	0.17421171873786234
FBgn0013764.fa	564	0.6017649595471541	0.17571070277521053	1.0000004802407933e-06	1.0000004802407933e-06	0.011627152813675972	0.0038480762258831036
FBgn0031392-0.fa	362	0.46664514589156936	5.415051267988907	15.288028204834685	15.288028204834685	0.0383224847400079	0.013460945918193353
FBgn0033209.fa	382	0.2620961716418678	0.3422881514914426	3.090981089859524	3.090981089859524	0.49543315921448966	0.468718017136034
FBgn0261086-1.fa	382	0.8313352402590887	0.7493132170014665	1.1333386186816508	1.1333386186816508	0.006133142690543313	0.11998226091234335
FBgn0038598-0.fa	314	0.09920382085423679	1.000000307703045e-06	9.685804137059945	9.685804137059945	2.0697142187327673	1.8913204085160622
FBgn0000499-1.fa	304	0.78788964879495	1.1789516238115934	0.8539528962883672	0.8539528962883672	0.11258854618650002	0.43613073175194916
FBgn0031281-1.fa	378	0.513263653611305	1.0000010517868206e-06	3.3454062215410514	3.3454062215410514	0.07966794525028545	0.10568932275640515
FBgn0002431-0.fa	418	0.9997297842879876	1.0000029665089572e-06	1.0000004355382324e-06	1.0000004355382324e-06	0.5134958444637456	0.4849676721094192
FBgn0085308-0.fa	322	0.9999338216541239	1.0000008791100377e-06	1.0000008966773397e-06	1.0000008966773397e-06	0.019630367910802308	0.04447239024189979
FBgn0032511-1.fa	432	0.03998385892370172	0.3800737955002168	3.654573671086328	3.654573671086328	0.06917028551392909	0.017918544951188935
FBgn0285950-1.fa	460	0.7817717205695498	1.0004110271175506	1.0000047927291573e-06	1.0000047927291573e-06	0.03573036272615475	0.008495770351844092
FBgn0041087-1.fa	300	0.18903332418417845	1.0000001072659216e-06	4.2393117535344285	4.2393117535344285	0.04724689252447557	0.0648385581052911
FBgn0010621-0.fa	546	0.8406283121383437	0.2903990368538653	0.39072914830910105	0.39072914830910105	0.10970767597352558	0.029225566087404068
FBgn0263038-0.fa	478	0.8761512332953973	36.1773369177651	49.99999999965194	49.99999999965194	0.029713735238826547	0.020103273941431733
FBgn0262716-1.fa	350	0.9114756936571924	1.776777826074373	1.6766024045801664	1.6766024045801664	0.06558128759912803	0.0596046182859649
FBgn0024754-1.fa	302	0.5609872358014955	0.7897458341161798	1.5886426084645398	1.5886426084645398	0.05775107217811781	0.016059802751085907
FBgn0024689-1.fa	300	0.43179691244359697	0.659450805790981	1.000000267064556e-06	1.000000267064556e-06	0.11126795729424144	0.11827674756451126
FBgn0004403-1.fa	378	0.7034747383495372	1.0000007097784405e-06	0.35504432392090146	0.35504432392090146	0.11145281454878324	1.8879194607349221
FBgn0005642-1.fa	310	0.9995808065698218	1.0000002053045185e-06	1.0000002052827794e-06	1.0000002052827794e-06	0.026632478845961306	0.0350670845342703
FBgn0032474-1.fa	546	0.798634660761896	0.5624810921707322	1.0275119215853468	1.0275119215853468	0.033587023385304074	0.015445007920171238
FBgn0036334-0.fa	368	0.927497177091163	1.000000786630216e-06	1.0000004616737023e-06	1.0000004616737023e-06	0.29901314438074844	0.47992637094580615
FBgn0013954-1.fa	336	0.19320329944980766	1.0000002627616163e-06	0.9597761148165661	0.9597761148165661	0.02909449852688434	0.060604348284968086
FBgn0260458-0.fa	336	0.2709211899306948	4.682447223543474	1.0000018045380903e-06	1.0000018045380903e-06	0.04216031054305785	0.06531174265655251
FBgn0039280-1.fa	310	0.9998949335044949	1.0001626860982443e-06	1.0000005279505165e-06	1.0000005279505165e-06	0.038999615248800946	0.05799151615974604
FBgn0036549-0.fa	652	0.9251123580608055	1.3491667052328733	1.2003555439787992	1.2003555439787992	0.07013059414230315	0.015397444026300174
FBgn0000181-0.fa	586	0.49266124285661905	0.35193521809393463	1.6932542211733261	1.6932542211733261	1.0356774002512712	0.6267120971708019
FBgn0025109-0.fa	296	0.6853401986483744	43.46692479028342	41.15598263784516	41.15598263784516	0.0751008797250201	0.06206149644750427
FBgn0034365-1.fa	298	0.24588718260408823	1.0000000206415515e-06	1.1421744432312886	1.1421744432312886	0.08424482939857258	0.025887035518231325
FBgn0035517.fa	562	0.23865562547091115	1.0000017771684058e-06	2.4382613343723047	2.4382613343723047	0.3347488469144402	0.23794007964265623
FBgn0039691.fa	336	0.9126131397157564	5.399586932491107	4.851369245045977	4.851369245045977	1.6579442619647127	49.9999700301764
FBgn0016701-1.fa	456	0.9039000223411382	0.39829621056927705	0.5145291639658555	0.5145291639658555	0.7009538331215602	0.8005182455429719
FBgn0288857-0.fa	464	0.06630105070334592	0.5491283035650624	6.282279756234947	6.282279756234947	1.0000052325872269e-06	0.0703737130904606
FBgn0037374-0.fa	302	0.837243313046171	0.4669261787054072	1.000145555275711e-06	1.000145555275711e-06	0.04173440226364393	0.019426199796927023
FBgn0033463-1.fa	490	0.863128245987074	4.124093641564857	4.459161132061205	4.459161132061205	0.04427967476977514	0.04857911445398179
FBgn0016687-1.fa	464	0.6119781766612826	0.8424703117125237	1.5029034666963161	1.5029034666963161	0.0646755914512399	0.04691156482573205
FBgn0011211-0.fa	390	0.05935955636488506	1.000000033554666e-06	5.02331062954516	5.02331062954516	0.03189670315728708	0.03760896333500786
FBgn0037709-1.fa	340	0.6624140134350235	2.7997144640429688	1.9259021883076812	1.9259021883076812	0.08958325564113989	1.0000042568440755e-06
FBgn0000416-0.fa	732	0.21585589896139876	1.0000000107645739e-06	1.0728604506753494	1.0728604506753494	1.0636421681087302	1.1111523527963054
FBgn0016691-1.fa	366	0.6628220212656133	1.9130008507868308	0.8765441682906169	0.8765441682906169	0.05867229640889468	0.051748775000577805
FBgn0004510-0.fa	326	0.4048454843683269	49.999999999558504	1.0004392494660652e-06	1.0004392494660652e-06	0.024949537881670442	1.000000679413854e-06
FBgn0039644-1.fa	442	0.851204757005857	1.0000851267506368e-06	1.0000127154682777e-06	1.0000127154682777e-06	1.0000006688751087e-06	0.03881009036906803
FBgn0027509-0.fa	326	0.659247314051029	1.0000036658165779e-06	0.6369104092806884	0.6369104092806884	0.09670612659817265	0.0671697472945392
FBgn0014269-0.fa	354	0.8334179658073946	2.5680307360592143	2.2720516342350465	2.2720516342350465	0.332135114460585	0.6554732204153059
FBgn0035471-0.fa	304	0.9627157083695667	0.8497850294154508	0.7664301809444863	0.7664301809444863	1.000001238899701e-06	0.07991216083067498
FBgn0030873-1.fa	450	0.1952187434619078	1.0000003197181382e-06	0.6479391996608191	0.6479391996608191	0.0782002916267877	1.0000094283133406e-06
FBgn0285971-0.fa	378	0.6261700352043466	2.6068796935356353	1.1626078201533858	1.1626078201533858	0.012209328859081794	1.0590691773776624
FBgn0036820-0.fa	394	0.26126810330232575	20.50094281017061	9.077493266587165	9.077493266587165	0.2449191687627535	0.35220061347693693
FBgn0011745-0.fa	344	0.513486128515594	1.991371786904061	2.9792174758853376	2.9792174758853376	1.0000004869677087e-06	0.07680322393059665
FBgn0035519-1.fa	320	0.7126969741045366	3.7204409922721227	5.776634340427001	5.776634340427001	0.2590065553236774	0.13707871631367427
FBgn0262126-1.fa	302	0.9999202414519714	1.0000002191518501e-06	1.0000003708138382e-06	1.0000003708138382e-06	0.02031756308914437	0.02815073776266776
FBgn0014028-1.fa	514	0.27952471782082733	16.451551683765878	6.435426852381553	6.435426852381553	0.06413877779814857	0.028724884778356618
FBgn0038515-0.fa	360	0.4889806632275018	1.0000002296889809e-06	0.671508515486751	0.671508515486751	0.46217878463463463	1.2595141964892036
FBgn0020626-1.fa	370	0.46718219567726993	0.2993047059535779	0.5857662606682712	0.5857662606682712	1.0000030570362502e-06	0.05148541919145521
FBgn0031871-1.fa	632	0.4811203443806923	0.6796289190961847	1.2455286112865225	1.2455286112865225	0.06387895728636132	0.036564139339712504
FBgn0033266-1.fa	706	0.3581375112620647	2.3928184495652336	1.0000011455036273e-06	1.0000011455036273e-06	1.0000086605906827e-06	5.516399590204909
FBgn0034262-1.fa	298	0.6100833398314296	49.999999999320984	26.42602362181467	26.42602362181467	0.029120834794115296	0.05172041495324812
FBgn0011785-0.fa	474	0.8220370893582837	0.6009473383475324	0.9136283636781843	0.9136283636781843	0.07452065913976981	0.024840126711258848
FBgn0025865-1.fa	486	0.1679567342111019	1.1824327871879565	12.238438282447133	12.238438282447133	0.0356557040300755	0.029009476393651326
FBgn0029095-0.fa	322	0.9997294274893427	1.0000010651446456e-06	1.0000001212911094e-06	1.0000001212911094e-06	0.006354799360285943	0.012418913207308428
FBgn0010747-0.fa	374	0.9994320536989006	1.0000030795830786e-06	1.0000034577685633e-06	1.0000034577685633e-06	0.06215097523630646	0.04336756606738769
FBgn0036819-0.fa	368	0.9995804714104208	7.4961666836796455e-06	2.0545136558234922e-05	2.0545136558234922e-05	0.5051539721970297	0.4354554491397198
FBgn0034577-0.fa	362	0.1965822575003874	5.255964847973931	1.0000005116646447e-06	1.0000005116646447e-06	0.03899539467490032	0.025614214851066096
FBgn0028692-0.fa	298	0.8799707786342544	5.950395508953995	4.486980187267627	4.486980187267627	0.01874771489646546	0.05655618364587297
FBgn0044419-0.fa	336	0.2709211899306948	4.682447223543474	1.0000018045380903e-06	1.0000018045380903e-06	0.04216031054305785	0.06531174265655251
FBgn0085405-0.fa	336	0.4137422847438841	1.0000007037465254e-06	0.5999048516951567	0.5999048516951567	0.04947174434886891	0.0685640476953298
FBgn0015338-0.fa	358	0.9996425628189102	1.000000056994621e-06	1.000031072881412e-06	1.000031072881412e-06	0.09298900777927033	0.039194648976507304
FBgn0032214.fa	314	0.9127655663425813	1.0000016904854453e-06	0.0688198973795703	0.0688198973795703	0.015173054449015467	0.06187857585805689
FBgn0038017-1.fa	330	0.7646138712498282	1.0000301893257772e-06	0.7154799978572499	0.7154799978572499	0.07086655804980425	0.08137164830659917
FBgn0038693-1.fa	372	0.26410958801547396	1.0000001094080997e-06	2.746640043990425	2.746640043990425	0.0057087498277535636	0.12375997753208474
FBgn0016684-1.fa	668	0.901064422009881	0.11922360874107618	1.000001035397725e-06	1.000001035397725e-06	0.02664956561384871	0.026703760035024948
FBgn0263260-1.fa	336	0.46230713765341613	1.00000009675799e-06	2.1266033380835156	2.1266033380835156	1.4478796312115736	1.231863912545003
FBgn0028690.fa	484	0.20201884405571943	3.5625352683577733	1.0000004565135344e-06	1.0000004565135344e-06	0.4253061247962076	0.46963215329991154
FBgn0035872-0.fa	612	0.9251339911729616	1.475305238737926	1.5291312548286133	1.5291312548286133	3.177519832310796	3.6671367639944736
FBgn0033925-1.fa	462	0.46056401321974905	1.0000011921565802e-06	0.32884418644023916	0.32884418644023916	0.3991665879520029	0.37655622499491104
FBgn0261381.fa	328	0.9999745005962045	1.0000012912686806e-06	1.0000007530661497e-06	1.0000007530661497e-06	0.033001027965966	0.10993925399137013
FBgn0283649-1.fa	650	0.053054203339876635	1.000000477760289e-06	1.810920287594451	1.810920287594451	1.5500590350189167	1.5499828353752794
FBgn0030718-1.fa	310	0.999985542481752	1.0000138547703962e-06	1.0000138547382117e-06	1.0000138547382117e-06	0.00680814102530169	0.03382207099328002
FBgn0036273-1.fa	472	0.2292304482965283	0.848411489387688	1.0000001628249797e-06	1.0000001628249797e-06	0.009016121223413553	0.04998477195045753
FBgn0034537-1.fa	324	0.4607696249861827	3.402937393123732	1.0000021765339107e-06	1.0000021765339107e-06	1.000000679413854e-06	0.17367527326113213
FBgn0086706-0.fa	472	0.3644523057372481	1.9143958042870206	1.0000013147064499e-06	1.0000013147064499e-06	0.03693394339705534	0.050149626651832584
FBgn0038325-0.fa	808	0.7108054561340003	1.5670756098209857	0.9597339427640664	0.9597339427640664	0.3429495574439132	2.1932444308763652
FBgn0050381-0.fa	330	0.6189550962735854	1.0000571659921755e-06	49.99999999938624	49.99999999938624	0.028897524749000526	0.05598439729416334
FBgn0038922-1.fa	442	0.9655645083095611	0.7219034245598259	0.6807066480148558	0.6807066480148558	1.1162286625648108	1.1531730981762751
FBgn0034452-1.fa	396	0.7843499231662094	1.2687515527328175	1.0000839886715338e-06	1.0000839886715338e-06	0.10267364077988275	0.11857166725571884
FBgn0050343-1.fa	482	0.999880011742945	6.455978303886548e-06	2.547820881440083e-06	2.547820881440083e-06	0.18338640901848047	0.1943464532818226
FBgn0035540-0.fa	504	0.41771303036848295	1.0000076198434605e-06	2.9235107327841447	2.9235107327841447	0.22265200582801958	0.30344041664631666
FBgn0031776.fa	292	0.5391619675567741	6.595567768736246	1.9284546474474011	1.9284546474474011	0.06635715654831438	0.4378375977849426
FBgn0261396-1.fa	314	0.6358169340363643	2.0028872088201104	1.0000125181864614e-06	1.0000125181864614e-06	0.04653632434704357	0.040110005846202355
FBgn0038055.fa	362	0.7293756811543026	6.779011124587591	4.730778677287289	4.730778677287289	0.08374725213156414	0.03325413477542394
FBgn0261953-1.fa	422	0.20076441323166158	11.843439297341941	1.0000736787873203e-06	1.0000736787873203e-06	0.02990983494485958	0.014754286285744501
FBgn0004837-0.fa	402	0.8423648321582274	1.6727039693834311	1.2046144031539396	1.2046144031539396	1.000010585436733e-06	0.3824895553266065
FBgn0026479-1.fa	294	0.9995197895074277	1.0000024346426203e-06	1.0000002508833033e-06	1.0000002508833033e-06	1.0685801688728813	1.0386087771938401
FBgn0032339-0.fa	336	0.9992454971093374	1.0000010333919956e-06	1.0000000408810048e-06	1.0000000408810048e-06	0.14771842614065436	0.2674392336161054
FBgn0035255-1.fa	302	0.5370432125781189	0.9155252078199252	5.624345838937211	5.624345838937211	0.04146884711925985	0.12945148981018287
FBgn0031450-0.fa	330	0.4268022917823643	2.800436416689777	4.963355895508589	4.963355895508589	0.4942448794443438	0.4993545191404768
FBgn0035520.fa	448	0.48234391416942435	1.2860743575337639	2.652245407242733	2.652245407242733	0.7194427678603138	0.6367113040917093
FBgn0085370-0.fa	1190	0.6504264776127675	1.0271192607950737	1.507218363660352	1.507218363660352	0.3593444675183352	1.1954550886412165
FBgn0021796-0.fa	390	0.26181027094417497	1.0000000877142065e-06	1.402916372499032	1.402916372499032	0.06010670816267665	0.016798387356770198
FBgn0034310-0.fa	312	0.7037409605941142	0.8389252512014034	1.196203238138183	1.196203238138183	0.35015803177010535	0.2581783313226791
FBgn0027950-1.fa	304	0.25639218324716895	5.102137863618564	1.0000031281916233e-06	1.0000031281916233e-06	0.03439816478257832	0.07403654696432983
FBgn0032801-0.fa	788	0.8689541928696827	0.6298193324130428	1.120724523817844	1.120724523817844	1.0000056853228169e-06	0.3495972576473179
FBgn0033656-0.fa	340	0.14653938471793657	1.000002112943889e-06	1.5391578905879706	1.5391578905879706	0.58670814921126	0.7011951807158432
FBgn0265052-1.fa	432	0.10851876492496684	1.0000001027689015e-06	1.0152526122335772	1.0152526122335772	0.040595591343803895	0.0067118825612100625
FBgn0036004-0.fa	514	0.5310207231581114	0.8195393927027358	1.0000017625215415e-06	1.0000017625215415e-06	0.011969141945767618	0.01192608261225825
FBgn0037843-0.fa	364	0.7605383155983774	0.7134740511521276	1.1648561908885013	1.1648561908885013	0.06079595034939424	0.06552588660200713
FBgn0038870-0.fa	310	0.43754049345095536	1.0000010283551894e-06	0.6874616406793409	0.6874616406793409	1.000000679413854e-06	0.2099830680670319
FBgn0022787-1.fa	270	0.6594608286256105	49.99999999967883	22.133878928613978	22.133878928613978	0.23516536848006425	0.26297857110786355
FBgn0036317-0.fa	454	0.8778809128413645	0.07873798102329914	1.0000001727344343e-06	1.0000001727344343e-06	1.000009052950487e-06	0.09415297095336694
FBgn0015477-0.fa	388	0.10329067913462801	1.783411436658227	0.41655412692276833	0.41655412692276833	5.268959661768283	4.626123280763999
FBgn0050011-1.fa	452	0.9999933555341721	1.0000001197968948e-06	1.0000004233699572e-06	1.0000004233699572e-06	0.02752664124511554	0.008709265166503314
FBgn0038535-0.fa	452	0.8908401051836039	6.4448639021222105	5.7669832685052285	5.7669832685052285	1.417690257382515	2.9281163699988464
FBgn0037414-0.fa	396	0.7636601005167417	4.429252101148055	2.692758826756851	2.692758826756851	0.015514616032375061	1.000000679413854e-06
FBgn0034184-1.fa	314	0.7756872695522216	0.5353248635737284	0.00961526787442181	0.00961526787442181	2.54744103540858	0.1490101305671331
FBgn0003977-1.fa	290	0.8414181672637224	0.8427135657882991	0.39924741891646454	0.39924741891646454	0.7673611949778775	0.6763051673064335
FBgn0025700-0.fa	504	0.947513115653414	1.8607906713099862	2.008337526744303	2.008337526744303	0.07046741744452863	0.8400392400476008
FBgn0031643.fa	528	0.3412767433562669	3.3621045387376234	0.25206837494817	0.25206837494817	0.1049154863102936	0.044788165586534784
FBgn0041712-1.fa	348	0.7141940824352979	5.799232485647464	4.461008772548634	4.461008772548634	0.08552456895698334	0.09292789862210776
FBgn0032817-1.fa	312	0.9607265785228873	49.99999999883404	49.99999999954045	49.99999999954045	0.02400628848367454	0.026558511373971336
FBgn0031692-1.fa	446	0.4605460593946661	1.0000121335326912e-06	2.219724912535278	2.219724912535278	0.03507954299084041	0.03796387594579819
FBgn0027087-1.fa	308	0.74670148112208	0.2891934976757808	1.0000000365726003e-06	1.0000000365726003e-06	0.5796727664023384	0.5689783943601875
FBgn0260991-0.fa	382	0.2512247736532878	0.7195737454390526	3.2939721068716543	3.2939721068716543	1.000001595598664e-06	0.08091096332654912
FBgn0037012-0.fa	488	0.9370453430044456	49.99999993562114	43.44650986679644	43.44650986679644	0.034309106177088884	0.06679880658130091
FBgn0000032-1.fa	518	0.13741888392886917	1.8598448112620418	0.6314887877284892	0.6314887877284892	1.32102898916634	1.3244763630590355
FBgn0261353.fa	328	0.9999745005962045	1.0000012912686806e-06	1.0000007530661497e-06	1.0000007530661497e-06	0.033001027965966	0.10993925399137013
FBgn0037638-0.fa	282	0.3906569243010719	1.0000004965830922e-06	0.2195416431722705	0.2195416431722705	17.256743211635236	10.938522912865732
FBgn0262955-0.fa	330	0.9997878521341137	1.0000004342882521e-06	1.0000013422039485e-06	1.0000013422039485e-06	0.052884878876632714	0.05286486253683494
FBgn0033744-1.fa	642	0.19540446560179164	1.0001594837491257e-06	4.614636698120487	4.614636698120487	0.024037569735919164	0.012193848778098048
FBgn0032343-0.fa	378	0.3886119832328634	2.449003279954523	1.0000000106538516e-06	1.0000000106538516e-06	0.08039273210278015	0.041414489167048096
FBgn0021796-1.fa	300	0.9995984162605508	1.0000002571620407e-06	1.0000067668712716e-06	1.0000067668712716e-06	0.06609036552252937	0.05319428802791788
FBgn0037680-0.fa	534	0.6445722948658876	0.7889903669300536	1.000000171353137e-06	1.000000171353137e-06	0.09443862911862931	0.06845048321340333
FBgn0031684-1.fa	430	0.23343622853442172	1.0000006733932788e-06	1.510332463576772	1.510332463576772	0.11940669287413097	0.08260952665115137
FBgn0032800-0.fa	962	0.9589289251781492	1.930608283234114	1.7678503641183476	1.7678503641183476	0.08490768641331939	0.2244781744796344
FBgn0040929-1.fa	478	0.8342749473124638	2.002579156453831	2.2545576775438323	2.2545576775438323	0.06722068711576928	0.09186683502867815
FBgn0035279-0.fa	466	0.9998124053312216	1.0000004021164428e-06	1.0000000435114057e-06	1.0000000435114057e-06	0.29863388375540056	0.31528743594636305
FBgn0035853-0.fa	298	0.5357629215662445	3.291361943907375	1.000000375918285e-06	1.000000375918285e-06	0.02739016427058543	1.000000679413854e-06
FBgn0083972-0.fa	472	0.8204022982892966	0.9081979985120395	1.1298158042250783	1.1298158042250783	1.5321933933905283	1.0000010070283982e-06
FBgn0030314.fa	348	0.05059865048437796	5.033207615048929	0.640228076977065	0.640228076977065	0.143653615188095	0.19461765185120225
FBgn0033529-0.fa	298	0.40758365898709525	1.3373832128321	0.41128200087612504	0.41128200087612504	0.12389882182531906	0.029029539224921016
FBgn0033753-0.fa	326	0.9972113151282401	1.0111716012501258e-06	1.5013492769696073	1.5013492769696073	1.0000020605534094e-06	0.06965172150461704
FBgn0050338-0.fa	382	0.9999770427167866	1.0000005452106924e-06	1.0000003479240315e-06	1.0000003479240315e-06	0.037813885244015896	0.021806492722870854
FBgn0027655-0.fa	372	0.10318490429542274	1.0000001665089579e-06	2.909819525827205	2.909819525827205	0.45915870308373496	3.4910632569386544
FBgn0032704-1.fa	330	0.006054280014546827	11.095802255032002	1.0000001890205172e-06	1.0000001890205172e-06	0.03192685380833976	0.017915893942944135
FBgn0033929-0.fa	338	0.8836251038753856	2.36412008302079	2.3538589051089915	2.3538589051089915	0.04504437851050792	0.028183245421643747
FBgn0085433-1.fa	328	0.9998617805539026	1.0000000151088197e-06	1.0000007897127428e-06	1.0000007897127428e-06	0.07704346937310506	0.014647674211093153
FBgn0032246-1.fa	346	0.8350764782008482	1.2876455547525083	1.628519672833957	1.628519672833957	0.1649499754347414	1.0000105865358926e-06
FBgn0010622-1.fa	330	0.2175938633904533	4.106667489277114	0.7229186444255489	0.7229186444255489	0.0008144647905840872	1.1058588089305839
FBgn0034184-0.fa	442	0.34857832704256	0.7352528725809724	1.0000000405619622e-06	1.0000000405619622e-06	0.02867294242318441	1.0000052393928577e-06
FBgn0028427-1.fa	308	0.5606661076029072	1.460085812588274	1.0000012886584239e-06	1.0000012886584239e-06	0.02993991266553936	0.03767169233603247
FBgn0037897-0.fa	316	0.5452222419063717	1.3937178830009676	1.0000016578225013e-06	1.0000016578225013e-06	0.04376237535160495	0.041290845521144065
FBgn0038145-1.fa	524	0.6314381629431282	1.000000518881997e-06	0.18758364898076813	0.18758364898076813	1.000000679413854e-06	0.06609931366757298
FBgn0039112-0.fa	322	0.48971993666315405	1.957709153547823	1.000001148483741e-06	1.000001148483741e-06	0.006628574969128584	0.03203316562108982
FBgn0031522-0.fa	314	0.03242415404100326	12.47139157967151	1.0000150213306678e-06	1.0000150213306678e-06	0.1568921217324968	0.08815934467140572
FBgn0051159-0.fa	320	0.6895090091207986	0.6714921582179082	1.0000024346166534e-06	1.0000024346166534e-06	0.15720923725357608	0.0974826577741452
FBgn0052133-1.fa	462	0.010395872810912315	7.070832204663053	1.0000000559522404e-06	1.0000000559522404e-06	0.03321517887121777	0.021327835447557772
FBgn0261837-1.fa	330	0.9999852648085784	1.0000006489447483e-06	1.000000424064751e-06	1.000000424064751e-06	0.04601136862800496	0.02463692069048772
FBgn0039187-1.fa	522	0.024318074404900008	2.831171741827954	0.6062960224666634	0.6062960224666634	0.08753252147567381	1.0000000162098097e-06
FBgn0039188.fa	316	0.28257644735231335	1.0000012993811937e-06	2.653354849823012	2.653354849823012	0.0775372038531767	1.0000089206662748e-06
FBgn0035865-0.fa	480	0.07707993073853694	1.0000003301849654e-06	4.575558193235084	4.575558193235084	0.07012022809361301	0.05702643473302852
FBgn0045064-1.fa	330	0.26563899605023594	49.99999998859278	1.0006847011068264e-06	1.0006847011068264e-06	1.000000679413854e-06	0.16332706468481245
FBgn0024556.fa	304	0.34529942723945173	1.1929082284768304	3.7853007067007676	3.7853007067007676	0.04291523686314039	0.007292347518537911
FBgn0039153-0.fa	302	0.5314631062669815	1.1867284522801431	1.0000049085131514e-06	1.0000049085131514e-06	0.04055668778245352	0.05833141802843447
FBgn0031830-0.fa	596	0.14909417929595656	1.1096985463964875	1.0000003561026674e-06	1.0000003561026674e-06	0.044327049442011116	0.023109545907628006
FBgn0040773-1.fa	396	0.9867070581507337	4.014283551603215	4.071869783490066	4.071869783490066	0.5406899751819271	0.22215481385374528
FBgn0003941-0.fa	358	0.49364756522841124	1.4098233622410763	1.0000001846343396e-06	1.0000001846343396e-06	0.04592254357159737	0.04101201650240871
FBgn0011286-1.fa	382	0.6395761066353352	3.0694916536567427	2.4599371187335173	2.4599371187335173	0.04861940939567617	0.11721723580236938
FBgn0243511-1.fa	356	0.9996263036286791	1.2911073779118425	1.2905726106515862	1.2905726106515862	0.0365587090564674	0.04429776147964587
FBgn0033461-1.fa	432	0.9998725677115105	1.0000005574581307e-06	1.000002331885806e-06	1.000002331885806e-06	0.08301132773483617	0.05408176327019501
FBgn0086784-1.fa	444	0.9533508903319378	1.5666436045759053	1.500670215519799	1.500670215519799	1.0000043510611568e-06	0.08062806968744858
FBgn0031959-0.fa	338	0.3314253441002729	1.0000002699393184e-06	1.1374770579444444	1.1374770579444444	0.0774603781099103	0.04128542166975794
FBgn0267824-1.fa	580	0.7256117414258441	1.6771242583924135	1.403459567014772	1.403459567014772	2.3130218676568277	2.1475120994358834
FBgn0010638-1.fa	364	0.9998213619104654	1.0000003460030465e-06	1.0000008835088376e-06	1.0000008835088376e-06	0.005580514201829212	0.005435222335383412
FBgn0036474-1.fa	346	0.5877287370904429	1.0000115426891919e-06	3.5081968162985593	3.5081968162985593	1.0000022673839948e-06	0.058043497041510815
FBgn0033699-1.fa	590	0.33668440278241846	1.0000146410888642e-06	0.9175419391578731	0.9175419391578731	0.7101191731482192	1.2451330478145555
FBgn0031098-1.fa	320	0.23301858115068	49.999999999989356	12.504872539345586	12.504872539345586	0.4126601938047933	0.7823069146526618
FBgn0039152-1.fa	554	0.9999249314665379	1.0000000157553585e-06	1.000000345265345e-06	1.000000345265345e-06	0.018132702837820744	0.011254175144701565
FBgn0015247-1.fa	302	0.4132450146315604	1.8500192517079912	1.0000000034412371e-06	1.0000000034412371e-06	0.04936424708581652	0.046946003129630265
FBgn0017579-0.fa	362	0.9999893267294381	1.0000000783699203e-06	1.0000002756120143e-06	1.0000002756120143e-06	0.049637499227714175	0.04395539350647329
FBgn0000045-1.fa	430	0.9333111254837263	0.7438089676087034	1.0000243681173778e-06	1.0000243681173778e-06	0.5189605576946161	0.002780235961569212
FBgn0024326-1.fa	512	0.3908654724742623	2.6076568533717768	1.0000005082602766e-06	1.0000005082602766e-06	0.053288002586344786	0.01933258594773516
FBgn0037731-1.fa	472	0.9994449161720314	1.0000103784428825e-06	1.0000836966455282e-06	1.0000836966455282e-06	1.0000077893749901e-06	0.14233322061900913
FBgn0015790-0.fa	482	0.2855710278224744	1.2141617661516637	1.000000450919969e-06	1.000000450919969e-06	0.03867261192499372	0.030987976026994695
FBgn0262125-0.fa	354	0.5263631129334443	1.000000741395171e-06	0.8795225126317088	0.8795225126317088	0.052371096692405625	0.03884876508980929
